$\delta_L$,$\gamma_L$,$n_y$,$\theta_L$,$\eta_x$,$\omega_x$,$m_x$,$\delta_x$,$\gamma_x$,$\theta_x$,$\rho_x$
0.17692173332988761,0.8157598585516074,2.002456428461952,0.32811885177101974,0.09243542359285908,300.7287211963221,2.2827326374437242,0.015219443611171966,0.7824059955126652,0.34365592982198745,3.890300249707573
0.20794553805515106,0.5704980951920018,1.467906570585942,0.1785088866222135,0.196507128208474,279.1649721711299,3.2009666081712846,0.028437976706225093,1.5857223768844961,0.07738312146459164,4.876648311751941
0.5036485101385122,0.09353250580168188,1.5044298216057443,0.19524841707854115,0.411683954904645,428.1317515401729,3.067755189775961,0.014336668380069976,1.5264046702126361,0.04337880602805409,4.424613917587672
0.3480470077807168,1.2053733047172457,1.8861479316812482,0.34051191747601894,0.25928545448008505,314.4400534754028,1.7713602714869279,0.027959464545086056,0.5322897594765466,0.22394285987171297,5.111547193140864
0.10152083013475209,0.9153518703221478,1.7979613817386364,0.2627869370787018,0.3212130016091024,117.64941222006394,1.2022809871623978,0.02166500502555335,1.3917257053882721,0.0638321452738052,6.325649932412095
0.07140649871491545,0.6140557344802033,2.4701483296072864,0.27966069987475717,0.24465592820327023,183.24848459821465,2.226445488730447,0.026619790982182298,1.114456604952291,0.2714131477930798,8.920572815622478
0.22212496822578615,0.36728041436493236,2.778890472795657,0.03167255107205308,0.2994091449871733,899.7912472452786,2.0490878744090995,0.012350230771092941,0.0652727644766119,0.3115723619428743,3.3439783607848375
0.17601256900581663,0.08107262868359544,1.7801456495254342,0.25100592828442225,0.28250974843731164,596.002892429487,2.9186327683522277,0.029827712136415156,1.0656950883846767,0.2702367018370222,5.158913556200829
0.11725413626427186,0.40515369286112096,1.7774782812000756,0.25986853229082707,0.25449496497457824,684.7498445518304,2.4488085427732313,0.012876939055527609,0.3094456947710857,0.28603947049365464,7.211895994980752
0.22279593869993403,0.7892850313049984,2.008804664144529,0.26683809197419817,0.14604086969362773,935.6564730308248,1.2815753680220383,0.015211884211664486,0.4718838186031122,0.10564382073877329,3.6636270095088594
0.15596019695508065,0.22068609370741715,2.9162974363372305,0.15671134909646298,0.17567431412353107,281.34871815051895,2.981128077325566,0.011317777462917901,0.8911418085120266,0.47024311958885845,4.626996094429162
0.23526035093332853,0.3246238954777997,3.2842109465059055,0.19924618768795624,0.2774584127159269,463.3961543415787,1.6319693299998068,0.022539486376357318,0.5931512798506995,0.14267332711431505,4.807897738142976
0.36402229267694786,0.23647058447309668,1.9496704893208139,0.18163029158376856,0.2307810287806799,215.05485007879508,1.9370696257909592,0.015326966181843161,0.20330483444923914,0.3529573184285364,1.9775379723828581
0.27011822343143055,0.3811562166628207,2.293775232015051,0.10174377425901826,0.1850486828900681,50.335910024864006,1.1101858964970897,0.010567739036827518,0.51915762921964,0.1836824064159241,1.7487729743325242
0.4456793251434465,0.24115792795248686,2.454762442629689,0.44520648153337006,0.3685157738105026,918.6014159527413,1.487851501527902,0.029202974498215087,0.40712381830227085,0.11999897352432154,1.2213817102339322
0.4280161227833736,0.8498084403358057,2.0703776429513314,0.07981773817074676,0.242845332089885,599.9428787501336,2.6537032672908483,0.017821903587372026,0.27669131914175366,0.5607170648202876,4.639601362856225
0.09753583273303167,0.5186828281013328,1.2984636466797386,0.024587005800526335,0.25064503037199404,783.4560244533105,1.931521025978915,0.028385176605276154,0.0628449672651612,0.1670404839117022,7.783703557933267
0.21065914214448692,0.360853323237505,2.3315493003602685,0.2027430142794961,0.30227766093131025,994.7132272493452,2.161089182858842,0.030855071182917207,0.6896650075317149,0.10479050159501577,6.735831450603716
0.14035714065435187,0.5524493515453397,1.9966438179967387,0.6176953937361386,0.42364304607982195,982.9347585893214,1.3679327215812158,0.02085634446440342,0.46899986512560443,0.15758700520791863,8.174904413410195
0.07559076686805773,0.7443566210449759,2.3380530924492677,0.3212999697887551,0.5197496848598644,395.76909220639243,2.118347627699737,0.031733181055885525,1.1791118781758496,0.10329412086271747,7.394412540506141
0.1362829456324442,0.5533072544494326,1.479505411772187,0.15873082259638452,0.30412528832403185,805.8996943982573,1.0421803128188167,0.03616303939174612,0.7592022806958033,0.12790355031496314,8.284401093707578
0.1901326118419124,0.04912929981456299,3.211101359140702,0.24727941364755607,0.42226686515839806,363.00110274349515,1.524774242351136,0.04932147975138329,0.18886204634369724,0.4222023725893672,0.7005366533943764
0.1557510525166014,0.25645615903477814,1.371998368613998,0.11384913733864185,0.20037281271276924,740.2531647409903,1.996198600910951,0.013655036872377398,0.6439662132049009,0.17107362285638814,4.897432808422465
0.08119395438867497,1.6078620767427276,1.694687994604735,0.22208835377226402,0.33080404014090947,328.25334375278896,1.1204737422265412,0.025136739275727384,0.4077960327216005,0.18359869792372452,6.6015383907172005
0.21490917714365462,0.5396503942192061,1.602818934685228,0.3565364038585159,0.4788716961558782,921.7748132395553,2.8804658379791386,0.02185359021106253,0.1808854645204207,0.3934422489568701,9.424918530355715
0.2315459400614741,1.3050397517252847,2.358967025504721,0.37573832051531386,0.2381936798147353,416.21340682958123,1.1663465956169368,0.021671325386524547,0.77415665951897,0.13071681506680782,6.975605642197269
0.24339689982725332,0.47497409549835967,2.668023766891208,0.3051501563748913,0.2881500133426406,723.7513956824332,2.0005997109623888,0.05118980488762739,0.6563533521703214,0.12494467830343992,2.565587912069679
0.10374812613623176,0.16167517358843414,2.710076176486484,0.09189541569127196,0.27013796616656005,663.5350981442452,2.205403096108972,0.020364390635932515,1.1214938272413195,0.5343244085771259,3.085082899766326
0.07615183989725016,1.0665014617469726,1.2625526623628527,0.41828411612313826,0.19225224846431788,868.1189764508358,1.4130415253903577,0.02294613201179573,0.9915178740562468,0.4584478946400739,7.536232845668565
0.22986119920208845,0.5024231177555013,2.515517225003734,0.1307397755006271,0.2499840016467434,360.93651868996983,1.0565080689118376,0.025052038101526345,0.25513595883359935,0.22369528854844462,4.5787254611105555
0.19460115200101522,0.9824945712573769,1.0125434806024862,0.33659321484362903,0.17442438819114162,825.244211733549,1.7077296995129927,0.029278087057306706,0.5108204004244383,0.31377253242215575,7.054753690569832
0.15348249374029518,0.5794284397118784,1.8547830110925505,0.24711824413404784,0.3219370596219213,404.85046840946063,2.4020879068577345,0.01944474669938311,1.2233132031136935,0.08797527227057218,7.487899605411731
0.21405740913762958,1.2875379727272207,1.6485451337969566,0.47113861927238815,0.4809699510628398,663.7525757018425,1.6087881840413922,0.029111180557104755,0.5950040991706145,0.06043939557266566,3.8465620950561212
0.33966108933537686,0.6324791212458956,1.8419573923890031,0.02389230511385615,0.1982034281733678,932.3436469278798,2.5101753430455473,0.013847652585354413,0.7373491093044189,0.08171027149112697,7.282515648323887
0.2437368225071764,0.6707448597043022,2.4953739536507493,0.13359963659490792,0.23258014762083046,120.09728957870266,1.5288485930770024,0.02781093133692081,0.6725302097336897,0.11994072853442837,2.054858620640574
0.1473488250374,0.8476418487902889,2.5777365152424556,0.046339125527311786,0.11513139009049922,800.542227797991,2.3540847352308307,0.016023034277102093,0.2636685394917516,0.043712752519094164,9.816178336018403
0.31417309588984266,0.15293818758718625,1.6759709392954023,0.1010775791336528,0.3015892695312364,864.7135112579815,2.310142835980682,0.017411399367191122,1.0275502062099202,0.3471578756826944,4.481300897257469
0.1828693828659325,0.8804345529078006,1.4276988059672249,0.2153113513923498,0.21517124284615669,614.0664370159323,1.7420246132474635,0.013977153244331991,1.1397624571339344,0.21938962070197787,5.030341054296162
0.36320766095153334,0.5596713696988433,1.2688885122404177,0.34328324212719835,0.4577758024510046,78.25072386417855,1.7989031998956364,0.02175238177982692,0.23254087558495157,0.16877035865052353,4.939404477003624
0.4943425205161846,0.6466726842762003,2.0327463205184513,0.17941179130531765,0.08739812322853112,135.82158898781654,1.5770107116863183,0.015253210817740014,0.6701608341374647,0.27405553798811155,6.830561316712845
0.12302403629677258,0.22500685346785054,1.7595249257744194,0.07499449089615054,0.16181031682341268,281.8981627629911,2.478212948173527,0.011133065675881296,1.162624754208953,0.13531436307026282,3.0959930209759836
0.11829318347230876,0.31792910587579293,1.2036207472334248,0.3332096879179364,0.17115073272485026,625.0019524678353,2.586909450820106,0.011639813565152944,0.21617431529737235,0.3585981782199301,5.554190983229317
0.18048736123821094,0.1964244943000471,2.2043527131103646,0.052353804169093535,0.38626188267886474,702.3553763679816,2.6944133190031154,0.01207173839838025,0.32681389125475524,0.27478025678741214,4.325803669200764
0.19710374353408885,0.8177144767449646,3.1745237649637623,0.18393883416990053,0.3033227645419414,949.7608937839069,1.6286600118632761,0.019489310669938094,0.5196311690343425,0.04119156804761018,7.800282828534534
0.23949587484570736,0.8902666609414248,2.3866363240572115,0.04795804087985732,0.14199363466257145,958.4460630599688,1.4791294533425827,0.021607300674513902,0.4196950890645275,0.12214550595790782,1.1736470854654373
0.4072954983886553,0.547169829613747,1.210865950238029,0.04531912320275816,0.32485991469373826,228.732420118273,1.328514468468438,0.01603245343654617,0.17488286163551342,0.19229649849422942,2.0465555943910076
0.2389745027906032,0.22387912693347273,1.4232800726861208,0.2522766105622954,0.21302094186127993,971.1987199583375,2.2708292603899785,0.013158412685059935,0.24332456278158293,0.043371375804166834,6.3577714325383585
0.4804528691847434,0.4741557469839018,1.628403817028087,0.45415031535383815,0.12086130241105278,707.4284135326134,4.008479026060498,0.018654375417449028,0.3074864993269727,0.04305271720723203,5.19850382965241
0.061209962829717426,0.5449942328646376,2.451241738012965,0.15903901753965705,0.27731368098902165,768.8555478103167,2.546750693558623,0.0343725311884118,0.6992000009885702,0.13872913342812546,8.416937254374597
0.45705708382237914,1.1225521586628564,1.8594230969863945,0.08083982220225107,0.16316517701972102,584.166607276059,2.8419043147167007,0.017199464273415628,0.41155563494065633,0.2539020137996623,3.269418435147563
0.39437937901842834,0.785375383856969,1.9715236314937603,0.14334408644269367,0.472164003743753,649.1693820695995,3.275725879221719,0.022742293990572877,0.02738486319605249,0.23989198589919347,7.690840830785181
0.3318623363817951,0.3849400278360122,2.4527597246379793,0.060860882093372023,0.4344228993229312,738.5228251284911,2.9231854725003092,0.041820445653606084,0.22842933428252182,0.3795387103455494,3.947376713310539
0.18800615564152556,0.7417040871227139,1.1309224107181461,0.34107254647418245,0.14377406455291833,175.80081169188202,3.058772219400992,0.015603623773076114,1.3300578228142514,0.20365768660992128,7.576271707947368
0.31691668020863106,0.39099463181514427,2.822357464529879,0.12987098454020893,0.2533125558559427,105.79627783254307,1.6590849715360172,0.04628936588486031,0.5717807746386201,0.07611009758819638,2.57042019847944
0.1103943861967009,0.27476782545886874,3.2590198855562553,0.3185286725189417,0.17816891865721607,149.61383340995258,3.9195869789802886,0.025333373219024586,0.37182546263914695,0.07117368403704574,5.360718619344639
0.260212416260419,0.886906765317008,1.8925273533385953,0.3000429393946813,0.2561308532257155,868.4825234128879,1.8244308107109255,0.03678618618685315,1.158826476577642,0.35714681563766215,7.47385238557923
0.25111258810992465,0.9549979221736584,3.030790207254632,0.12767648302078535,0.2254340889379461,741.0151512112226,2.294592475185741,0.01170794824317741,0.3636590442011552,0.18404012792879856,8.41193012881207
0.073488392852621,0.09046291914901339,1.4035761107493527,0.03777875266614375,0.43666565952978925,390.70829619480844,1.6610264149850864,0.04417787147397374,0.21293479281293903,0.18284079997950575,2.005179920732101
